nH	En	En-1	diffGibbs	Remarks(n,n-1)
6	-763.19515886	-760.14241856	0.39980542	#4@hol-2@NiPbrdg-7,#4@hol-1@NiPbrdg-4
6	-763.19515886	-760.13150644	0.38889329	#4@hol-2@NiPbrdg-7,#3@hol-2@NiNibrdg-2
6	-763.19515886	-760.13146960	0.38885645	#4@hol-2@NiPbrdg-7,#3@hol-2@NiNibrdg-1
6	-763.19515886	-760.13141711	0.38880396	#4@hol-2@NiPbrdg-7,#3@hol-2@NiNibrdg-3
6	-763.19515886	-759.99723946	0.25462632	#4@hol-2@NiPbrdg-7,#4@hol-1@Ptop
6	-763.19492808	-760.16468899	0.42230663	#4@hol-2@NiPbrdg-8,#4@hol-1@NiPbrdg-5
6	-763.19492808	-760.14335447	0.40097211	#4@hol-2@NiPbrdg-8,#4@hol-1@NiPbrdg-2
6	-763.19492808	-760.14316813	0.40078577	#4@hol-2@NiPbrdg-8,#4@hol-1@NiPbrdg-1
6	-763.19492808	-760.14314233	0.40075997	#4@hol-2@NiPbrdg-8,#4@hol-1@NiPbrdg-3
6	-763.19492808	-760.14241856	0.40003620	#4@hol-2@NiPbrdg-8,#4@hol-1@NiPbrdg-4
6	-763.19492808	-760.13150644	0.38912407	#4@hol-2@NiPbrdg-8,#3@hol-2@NiNibrdg-2
6	-763.19492808	-760.13146960	0.38908723	#4@hol-2@NiPbrdg-8,#3@hol-2@NiNibrdg-1
6	-763.19492808	-760.13141711	0.38903474	#4@hol-2@NiPbrdg-8,#3@hol-2@NiNibrdg-3
6	-763.19492808	-759.99723946	0.25485710	#4@hol-2@NiPbrdg-8,#4@hol-1@Ptop
6	-763.16364037	-760.16468899	0.45359433	#3@hol-2@NiNibrdg-1@Ptop-1,#4@hol-1@NiPbrdg-5
6	-763.16364037	-760.14335447	0.43225981	#3@hol-2@NiNibrdg-1@Ptop-1,#4@hol-1@NiPbrdg-2
6	-763.16364037	-760.14316813	0.43207347	#3@hol-2@NiNibrdg-1@Ptop-1,#4@hol-1@NiPbrdg-1
6	-763.16364037	-760.14314233	0.43204767	#3@hol-2@NiNibrdg-1@Ptop-1,#4@hol-1@NiPbrdg-3
6	-763.16364037	-760.14241856	0.43132390	#3@hol-2@NiNibrdg-1@Ptop-1,#4@hol-1@NiPbrdg-4
6	-763.16364037	-760.13150644	0.42041177	#3@hol-2@NiNibrdg-1@Ptop-1,#3@hol-2@NiNibrdg-2
6	-763.16364037	-760.13146960	0.42037493	#3@hol-2@NiNibrdg-1@Ptop-1,#3@hol-2@NiNibrdg-1
6	-763.16364037	-760.13141711	0.42032244	#3@hol-2@NiNibrdg-1@Ptop-1,#3@hol-2@NiNibrdg-3
6	-763.16364037	-759.99723946	0.28614480	#3@hol-2@NiNibrdg-1@Ptop-1,#4@hol-1@Ptop
6	-763.16347691	-760.16468899	0.45375779	#3@hol-2@NiNibrdg-1@Ptop-2,#4@hol-1@NiPbrdg-5
6	-763.16347691	-760.14335447	0.43242327	#3@hol-2@NiNibrdg-1@Ptop-2,#4@hol-1@NiPbrdg-2
6	-763.16347691	-760.14316813	0.43223693	#3@hol-2@NiNibrdg-1@Ptop-2,#4@hol-1@NiPbrdg-1
6	-763.16347691	-760.14314233	0.43221113	#3@hol-2@NiNibrdg-1@Ptop-2,#4@hol-1@NiPbrdg-3
6	-763.16347691	-760.14241856	0.43148736	#3@hol-2@NiNibrdg-1@Ptop-2,#4@hol-1@NiPbrdg-4
6	-763.16347691	-760.13150644	0.42057523	#3@hol-2@NiNibrdg-1@Ptop-2,#3@hol-2@NiNibrdg-2
6	-763.16347691	-760.13146960	0.42053839	#3@hol-2@NiNibrdg-1@Ptop-2,#3@hol-2@NiNibrdg-1
6	-763.16347691	-760.13141711	0.42048590	#3@hol-2@NiNibrdg-1@Ptop-2,#3@hol-2@NiNibrdg-3
6	-763.16347691	-759.99723946	0.28630826	#3@hol-2@NiNibrdg-1@Ptop-2,#4@hol-1@Ptop
6	-763.15349602	-760.16468899	0.46373869	#3@hol-3@NiNibrdg,#4@hol-1@NiPbrdg-5
6	-763.15349602	-760.14335447	0.44240417	#3@hol-3@NiNibrdg,#4@hol-1@NiPbrdg-2
6	-763.15349602	-760.14316813	0.44221783	#3@hol-3@NiNibrdg,#4@hol-1@NiPbrdg-1
6	-763.15349602	-760.14314233	0.44219203	#3@hol-3@NiNibrdg,#4@hol-1@NiPbrdg-3
6	-763.15349602	-760.14241856	0.44146826	#3@hol-3@NiNibrdg,#4@hol-1@NiPbrdg-4
6	-763.15349602	-760.13150644	0.43055613	#3@hol-3@NiNibrdg,#3@hol-2@NiNibrdg-2
6	-763.15349602	-760.13146960	0.43051929	#3@hol-3@NiNibrdg,#3@hol-2@NiNibrdg-1
6	-763.15349602	-760.13141711	0.43046680	#3@hol-3@NiNibrdg,#3@hol-2@NiNibrdg-3
6	-763.15349602	-759.99723946	0.29628916	#3@hol-3@NiNibrdg,#4@hol-1@Ptop
6	-763.13256391	-760.16468899	0.48467079	#4@hol-1@Ptop-1@NiPbrdg-1,#4@hol-1@NiPbrdg-5
6	-763.13256391	-760.14335447	0.46333627	#4@hol-1@Ptop-1@NiPbrdg-1,#4@hol-1@NiPbrdg-2
6	-763.13256391	-760.14316813	0.46314993	#4@hol-1@Ptop-1@NiPbrdg-1,#4@hol-1@NiPbrdg-1
6	-763.13256391	-760.14314233	0.46312413	#4@hol-1@Ptop-1@NiPbrdg-1,#4@hol-1@NiPbrdg-3
6	-763.13256391	-760.14241856	0.46240036	#4@hol-1@Ptop-1@NiPbrdg-1,#4@hol-1@NiPbrdg-4
6	-763.13256391	-760.13150644	0.45148824	#4@hol-1@Ptop-1@NiPbrdg-1,#3@hol-2@NiNibrdg-2
6	-763.13256391	-760.13146960	0.45145140	#4@hol-1@Ptop-1@NiPbrdg-1,#3@hol-2@NiNibrdg-1
6	-763.13256391	-760.13141711	0.45139891	#4@hol-1@Ptop-1@NiPbrdg-1,#3@hol-2@NiNibrdg-3
6	-763.13256391	-759.99723946	0.31722126	#4@hol-1@Ptop-1@NiPbrdg-1,#4@hol-1@Ptop
6	-763.12752758	-760.16468899	0.48970713	#4@hol-2@NiPbrdg-6,#4@hol-1@NiPbrdg-5
6	-763.12752758	-760.14335447	0.46837261	#4@hol-2@NiPbrdg-6,#4@hol-1@NiPbrdg-2
6	-763.12752758	-760.14316813	0.46818627	#4@hol-2@NiPbrdg-6,#4@hol-1@NiPbrdg-1
6	-763.12752758	-760.14314233	0.46816047	#4@hol-2@NiPbrdg-6,#4@hol-1@NiPbrdg-3
6	-763.12752758	-760.14241856	0.46743670	#4@hol-2@NiPbrdg-6,#4@hol-1@NiPbrdg-4
6	-763.12752758	-760.13150644	0.45652457	#4@hol-2@NiPbrdg-6,#3@hol-2@NiNibrdg-2
6	-763.12752758	-760.13146960	0.45648773	#4@hol-2@NiPbrdg-6,#3@hol-2@NiNibrdg-1
6	-763.12752758	-760.13141711	0.45643524	#4@hol-2@NiPbrdg-6,#3@hol-2@NiNibrdg-3
6	-763.12752758	-759.99723946	0.32225760	#4@hol-2@NiPbrdg-6,#4@hol-1@Ptop
6	-763.11913497	-760.16468899	0.49809973	#4@hol-1@Ptop-1@NiPbrdg,#4@hol-1@NiPbrdg-5
6	-763.11913497	-760.14335447	0.47676521	#4@hol-1@Ptop-1@NiPbrdg,#4@hol-1@NiPbrdg-2
6	-763.11913497	-760.14316813	0.47657887	#4@hol-1@Ptop-1@NiPbrdg,#4@hol-1@NiPbrdg-1
6	-763.11913497	-760.14314233	0.47655307	#4@hol-1@Ptop-1@NiPbrdg,#4@hol-1@NiPbrdg-3
6	-763.11913497	-760.14241856	0.47582930	#4@hol-1@Ptop-1@NiPbrdg,#4@hol-1@NiPbrdg-4
6	-763.11913497	-760.13150644	0.46491718	#4@hol-1@Ptop-1@NiPbrdg,#3@hol-2@NiNibrdg-2
6	-763.11913497	-760.13146960	0.46488034	#4@hol-1@Ptop-1@NiPbrdg,#3@hol-2@NiNibrdg-1
6	-763.11913497	-760.13141711	0.46482785	#4@hol-1@Ptop-1@NiPbrdg,#3@hol-2@NiNibrdg-3
6	-763.11913497	-759.99723946	0.33065020	#4@hol-1@Ptop-1@NiPbrdg,#4@hol-1@Ptop
6	-762.98934440	-760.16468899	0.62789030	#4@hol-1@Ptop-1@NiPbrdg-3,#4@hol-1@NiPbrdg-5
6	-762.98934440	-760.14335447	0.60655578	#4@hol-1@Ptop-1@NiPbrdg-3,#4@hol-1@NiPbrdg-2
6	-762.98934440	-760.14316813	0.60636944	#4@hol-1@Ptop-1@NiPbrdg-3,#4@hol-1@NiPbrdg-1
6	-762.98934440	-760.14314233	0.60634364	#4@hol-1@Ptop-1@NiPbrdg-3,#4@hol-1@NiPbrdg-3
6	-762.98934440	-760.14241856	0.60561987	#4@hol-1@Ptop-1@NiPbrdg-3,#4@hol-1@NiPbrdg-4
6	-762.98934440	-760.13150644	0.59470775	#4@hol-1@Ptop-1@NiPbrdg-3,#3@hol-2@NiNibrdg-2
6	-762.98934440	-760.13146960	0.59467091	#4@hol-1@Ptop-1@NiPbrdg-3,#3@hol-2@NiNibrdg-1
6	-762.98934440	-760.13141711	0.59461842	#4@hol-1@Ptop-1@NiPbrdg-3,#3@hol-2@NiNibrdg-3
6	-762.98934440	-759.99723946	0.46044077	#4@hol-1@Ptop-1@NiPbrdg-3,#4@hol-1@Ptop
6	-762.98928512	-760.16468899	0.62794958	#4@hol-1@Ptop-1@NiPbrdg-2,#4@hol-1@NiPbrdg-5
6	-762.98928512	-760.14335447	0.60661506	#4@hol-1@Ptop-1@NiPbrdg-2,#4@hol-1@NiPbrdg-2
6	-762.98928512	-760.14316813	0.60642872	#4@hol-1@Ptop-1@NiPbrdg-2,#4@hol-1@NiPbrdg-1
6	-762.98928512	-760.14314233	0.60640292	#4@hol-1@Ptop-1@NiPbrdg-2,#4@hol-1@NiPbrdg-3
6	-762.98928512	-760.14241856	0.60567915	#4@hol-1@Ptop-1@NiPbrdg-2,#4@hol-1@NiPbrdg-4
6	-762.98928512	-760.13150644	0.59476703	#4@hol-1@Ptop-1@NiPbrdg-2,#3@hol-2@NiNibrdg-2
6	-762.98928512	-760.13146960	0.59473019	#4@hol-1@Ptop-1@NiPbrdg-2,#3@hol-2@NiNibrdg-1
6	-762.98928512	-760.13141711	0.59467770	#4@hol-1@Ptop-1@NiPbrdg-2,#3@hol-2@NiNibrdg-3
6	-762.98928512	-759.99723946	0.46050005	#4@hol-1@Ptop-1@NiPbrdg-2,#4@hol-1@Ptop
6	-762.96589616	-760.16468899	0.65133855	#4@hol-1@Ptop-1@Ptop,#4@hol-1@NiPbrdg-5
6	-762.96589616	-760.14335447	0.63000403	#4@hol-1@Ptop-1@Ptop,#4@hol-1@NiPbrdg-2
6	-762.96589616	-760.14316813	0.62981769	#4@hol-1@Ptop-1@Ptop,#4@hol-1@NiPbrdg-1
6	-762.96589616	-760.14314233	0.62979189	#4@hol-1@Ptop-1@Ptop,#4@hol-1@NiPbrdg-3
6	-762.96589616	-760.14241856	0.62906812	#4@hol-1@Ptop-1@Ptop,#4@hol-1@NiPbrdg-4
6	-762.96589616	-760.13150644	0.61815599	#4@hol-1@Ptop-1@Ptop,#3@hol-2@NiNibrdg-2
6	-762.96589616	-760.13146960	0.61811915	#4@hol-1@Ptop-1@Ptop,#3@hol-2@NiNibrdg-1
6	-762.96589616	-760.13141711	0.61806666	#4@hol-1@Ptop-1@Ptop,#3@hol-2@NiNibrdg-3
6	-762.96589616	-759.99723946	0.48388901	#4@hol-1@Ptop-1@Ptop,#4@hol-1@Ptop
7	-766.40129107	-763.28960428	0.34085892	#4@hol-3@NiPbrdg-3,#4@hol-2@NiPbrdg-4
7	-766.40129107	-763.28234640	0.33360104	#4@hol-3@NiPbrdg-3,#3@hol-2@NiNibrdg-1@NiPbrdg-4
7	-766.40129107	-763.28206225	0.33331689	#4@hol-3@NiPbrdg-3,#3@hol-2@NiNibrdg-1@NiPbrdg-2
7	-766.40129107	-763.27478102	0.32603566	#4@hol-3@NiPbrdg-3,#4@hol-2@NiPbrdg-5
7	-766.40129107	-763.26583230	0.31708694	#4@hol-3@NiPbrdg-3,#3@hol-2@NiNibrdg-1@NiPbrdg-3
7	-766.40129107	-763.26532890	0.31658354	#4@hol-3@NiPbrdg-3,#4@hol-2@NiPbrdg-2
7	-766.40129107	-763.26372142	0.31497606	#4@hol-3@NiPbrdg-3,#3@hol-2@NiNibrdg-1@NiPbrdg-1
7	-766.40129107	-763.25634609	0.30760073	#4@hol-3@NiPbrdg-3,#4@hol-2@NiPbrdg-3
7	-766.40129107	-763.24532732	0.29658196	#4@hol-3@NiPbrdg-3,#2@hol-4@NiNibrdg
7	-766.40129107	-763.23906975	0.29032439	#4@hol-3@NiPbrdg-3,#4@hol-2@NiPbrdg-1
7	-766.40129107	-763.22692311	0.27817775	#4@hol-3@NiPbrdg-3,#3@hol-2@NiNibrdg-1@NiPbrdg-5
7	-766.40129107	-763.19515886	0.24641350	#4@hol-3@NiPbrdg-3,#4@hol-2@NiPbrdg-7
7	-766.40129107	-763.19492808	0.24618272	#4@hol-3@NiPbrdg-3,#4@hol-2@NiPbrdg-8
7	-766.40129107	-763.16364037	0.21489502	#4@hol-3@NiPbrdg-3,#3@hol-2@NiNibrdg-1@Ptop-1
7	-766.40129107	-763.16347691	0.21473156	#4@hol-3@NiPbrdg-3,#3@hol-2@NiNibrdg-1@Ptop-2
7	-766.40129107	-763.15349602	0.20475066	#4@hol-3@NiPbrdg-3,#3@hol-3@NiNibrdg
7	-766.40129107	-763.13256391	0.18381856	#4@hol-3@NiPbrdg-3,#4@hol-1@Ptop-1@NiPbrdg-1
7	-766.40129107	-763.12752758	0.17878222	#4@hol-3@NiPbrdg-3,#4@hol-2@NiPbrdg-6
7	-766.40129107	-763.11913497	0.17038962	#4@hol-3@NiPbrdg-3,#4@hol-1@Ptop-1@NiPbrdg
7	-766.40129107	-762.98934440	0.04059905	#4@hol-3@NiPbrdg-3,#4@hol-1@Ptop-1@NiPbrdg-3
7	-766.40129107	-762.98928512	0.04053977	#4@hol-3@NiPbrdg-3,#4@hol-1@Ptop-1@NiPbrdg-2
7	-766.40129107	-762.96589616	0.01715080	#4@hol-3@NiPbrdg-3,#4@hol-1@Ptop-1@Ptop
7	-766.38905972	-763.28960428	0.35309027	#4@hol-3@NiPbrdg-2,#4@hol-2@NiPbrdg-4
7	-766.38905972	-763.28234640	0.34583239	#4@hol-3@NiPbrdg-2,#3@hol-2@NiNibrdg-1@NiPbrdg-4
7	-766.38905972	-763.28206225	0.34554824	#4@hol-3@NiPbrdg-2,#3@hol-2@NiNibrdg-1@NiPbrdg-2
7	-766.38905972	-763.27478102	0.33826701	#4@hol-3@NiPbrdg-2,#4@hol-2@NiPbrdg-5
7	-766.38905972	-763.26583230	0.32931829	#4@hol-3@NiPbrdg-2,#3@hol-2@NiNibrdg-1@NiPbrdg-3
7	-766.38905972	-763.26532890	0.32881489	#4@hol-3@NiPbrdg-2,#4@hol-2@NiPbrdg-2
7	-766.38905972	-763.26372142	0.32720741	#4@hol-3@NiPbrdg-2,#3@hol-2@NiNibrdg-1@NiPbrdg-1
7	-766.38905972	-763.25634609	0.31983208	#4@hol-3@NiPbrdg-2,#4@hol-2@NiPbrdg-3
7	-766.38905972	-763.24532732	0.30881331	#4@hol-3@NiPbrdg-2,#2@hol-4@NiNibrdg
7	-766.38905972	-763.23906975	0.30255574	#4@hol-3@NiPbrdg-2,#4@hol-2@NiPbrdg-1
7	-766.38905972	-763.22692311	0.29040910	#4@hol-3@NiPbrdg-2,#3@hol-2@NiNibrdg-1@NiPbrdg-5
7	-766.38905972	-763.19515886	0.25864485	#4@hol-3@NiPbrdg-2,#4@hol-2@NiPbrdg-7
7	-766.38905972	-763.19492808	0.25841407	#4@hol-3@NiPbrdg-2,#4@hol-2@NiPbrdg-8
7	-766.38905972	-763.16364037	0.22712637	#4@hol-3@NiPbrdg-2,#3@hol-2@NiNibrdg-1@Ptop-1
7	-766.38905972	-763.16347691	0.22696291	#4@hol-3@NiPbrdg-2,#3@hol-2@NiNibrdg-1@Ptop-2
7	-766.38905972	-763.15349602	0.21698201	#4@hol-3@NiPbrdg-2,#3@hol-3@NiNibrdg
7	-766.38905972	-763.13256391	0.19604991	#4@hol-3@NiPbrdg-2,#4@hol-1@Ptop-1@NiPbrdg-1
7	-766.38905972	-763.12752758	0.19101357	#4@hol-3@NiPbrdg-2,#4@hol-2@NiPbrdg-6
7	-766.38905972	-763.11913497	0.18262097	#4@hol-3@NiPbrdg-2,#4@hol-1@Ptop-1@NiPbrdg
7	-766.38905972	-762.98934440	0.05283040	#4@hol-3@NiPbrdg-2,#4@hol-1@Ptop-1@NiPbrdg-3
7	-766.38905972	-762.98928512	0.05277112	#4@hol-3@NiPbrdg-2,#4@hol-1@Ptop-1@NiPbrdg-2
7	-766.38905972	-762.96589616	0.02938215	#4@hol-3@NiPbrdg-2,#4@hol-1@Ptop-1@Ptop
7	-766.37889940	-763.28960428	0.36325059	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#4@hol-2@NiPbrdg-4
7	-766.37889940	-763.28234640	0.35599271	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#3@hol-2@NiNibrdg-1@NiPbrdg-4
7	-766.37889940	-763.28206225	0.35570856	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#3@hol-2@NiNibrdg-1@NiPbrdg-2
7	-766.37889940	-763.27478102	0.34842733	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#4@hol-2@NiPbrdg-5
7	-766.37889940	-763.26583230	0.33947861	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#3@hol-2@NiNibrdg-1@NiPbrdg-3
7	-766.37889940	-763.26532890	0.33897521	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#4@hol-2@NiPbrdg-2
7	-766.37889940	-763.26372142	0.33736773	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#3@hol-2@NiNibrdg-1@NiPbrdg-1
7	-766.37889940	-763.25634609	0.32999240	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#4@hol-2@NiPbrdg-3
7	-766.37889940	-763.24532732	0.31897363	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#2@hol-4@NiNibrdg
7	-766.37889940	-763.23906975	0.31271606	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#4@hol-2@NiPbrdg-1
7	-766.37889940	-763.22692311	0.30056942	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#3@hol-2@NiNibrdg-1@NiPbrdg-5
7	-766.37889940	-763.19515886	0.26880517	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#4@hol-2@NiPbrdg-7
7	-766.37889940	-763.19492808	0.26857439	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#4@hol-2@NiPbrdg-8
7	-766.37889940	-763.16364037	0.23728669	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#3@hol-2@NiNibrdg-1@Ptop-1
7	-766.37889940	-763.16347691	0.23712323	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#3@hol-2@NiNibrdg-1@Ptop-2
7	-766.37889940	-763.15349602	0.22714233	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#3@hol-3@NiNibrdg
7	-766.37889940	-763.13256391	0.20621022	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#4@hol-1@Ptop-1@NiPbrdg-1
7	-766.37889940	-763.12752758	0.20117389	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#4@hol-2@NiPbrdg-6
7	-766.37889940	-763.11913497	0.19278128	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#4@hol-1@Ptop-1@NiPbrdg
7	-766.37889940	-762.98934440	0.06299071	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#4@hol-1@Ptop-1@NiPbrdg-3
7	-766.37889940	-762.98928512	0.06293143	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#4@hol-1@Ptop-1@NiPbrdg-2
7	-766.37889940	-762.96589616	0.03954247	#3@hol-2@NiNibrdg-2@NiPbrdg-1,#4@hol-1@Ptop-1@Ptop
7	-766.36722494	-763.28960428	0.37492505	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#4@hol-2@NiPbrdg-4
7	-766.36722494	-763.28234640	0.36766717	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#3@hol-2@NiNibrdg-1@NiPbrdg-4
7	-766.36722494	-763.28206225	0.36738302	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#3@hol-2@NiNibrdg-1@NiPbrdg-2
7	-766.36722494	-763.27478102	0.36010179	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#4@hol-2@NiPbrdg-5
7	-766.36722494	-763.26583230	0.35115307	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#3@hol-2@NiNibrdg-1@NiPbrdg-3
7	-766.36722494	-763.26532890	0.35064967	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#4@hol-2@NiPbrdg-2
7	-766.36722494	-763.26372142	0.34904219	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#3@hol-2@NiNibrdg-1@NiPbrdg-1
7	-766.36722494	-763.25634609	0.34166686	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#4@hol-2@NiPbrdg-3
7	-766.36722494	-763.24532732	0.33064809	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#2@hol-4@NiNibrdg
7	-766.36722494	-763.23906975	0.32439052	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#4@hol-2@NiPbrdg-1
7	-766.36722494	-763.22692311	0.31224388	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#3@hol-2@NiNibrdg-1@NiPbrdg-5
7	-766.36722494	-763.19515886	0.28047963	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#4@hol-2@NiPbrdg-7
7	-766.36722494	-763.19492808	0.28024885	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#4@hol-2@NiPbrdg-8
7	-766.36722494	-763.16364037	0.24896114	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#3@hol-2@NiNibrdg-1@Ptop-1
7	-766.36722494	-763.16347691	0.24879768	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#3@hol-2@NiNibrdg-1@Ptop-2
7	-766.36722494	-763.15349602	0.23881679	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#3@hol-3@NiNibrdg
7	-766.36722494	-763.13256391	0.21788468	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#4@hol-1@Ptop-1@NiPbrdg-1
7	-766.36722494	-763.12752758	0.21284835	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#4@hol-2@NiPbrdg-6
7	-766.36722494	-763.11913497	0.20445574	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#4@hol-1@Ptop-1@NiPbrdg
7	-766.36722494	-762.98934440	0.07466517	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#4@hol-1@Ptop-1@NiPbrdg-3
7	-766.36722494	-762.98928512	0.07460589	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#4@hol-1@Ptop-1@NiPbrdg-2
7	-766.36722494	-762.96589616	0.05121693	#2@hol-4@NiNibrdg-1@NiPbrdg-1,#4@hol-1@Ptop-1@Ptop
7	-766.34969385	-763.28960428	0.39245614	#2@hol-4@NiNibrdg-1@NiPbrdg,#4@hol-2@NiPbrdg-4
7	-766.34969385	-763.28234640	0.38519826	#2@hol-4@NiNibrdg-1@NiPbrdg,#3@hol-2@NiNibrdg-1@NiPbrdg-4
7	-766.34969385	-763.28206225	0.38491411	#2@hol-4@NiNibrdg-1@NiPbrdg,#3@hol-2@NiNibrdg-1@NiPbrdg-2
7	-766.34969385	-763.27478102	0.37763288	#2@hol-4@NiNibrdg-1@NiPbrdg,#4@hol-2@NiPbrdg-5
7	-766.34969385	-763.26583230	0.36868416	#2@hol-4@NiNibrdg-1@NiPbrdg,#3@hol-2@NiNibrdg-1@NiPbrdg-3
7	-766.34969385	-763.26532890	0.36818076	#2@hol-4@NiNibrdg-1@NiPbrdg,#4@hol-2@NiPbrdg-2
7	-766.34969385	-763.26372142	0.36657328	#2@hol-4@NiNibrdg-1@NiPbrdg,#3@hol-2@NiNibrdg-1@NiPbrdg-1
7	-766.34969385	-763.25634609	0.35919795	#2@hol-4@NiNibrdg-1@NiPbrdg,#4@hol-2@NiPbrdg-3
7	-766.34969385	-763.24532732	0.34817918	#2@hol-4@NiNibrdg-1@NiPbrdg,#2@hol-4@NiNibrdg
7	-766.34969385	-763.23906975	0.34192161	#2@hol-4@NiNibrdg-1@NiPbrdg,#4@hol-2@NiPbrdg-1
7	-766.34969385	-763.22692311	0.32977497	#2@hol-4@NiNibrdg-1@NiPbrdg,#3@hol-2@NiNibrdg-1@NiPbrdg-5
7	-766.34969385	-763.19515886	0.29801072	#2@hol-4@NiNibrdg-1@NiPbrdg,#4@hol-2@NiPbrdg-7
7	-766.34969385	-763.19492808	0.29777994	#2@hol-4@NiNibrdg-1@NiPbrdg,#4@hol-2@NiPbrdg-8
7	-766.34969385	-763.16364037	0.26649223	#2@hol-4@NiNibrdg-1@NiPbrdg,#3@hol-2@NiNibrdg-1@Ptop-1
7	-766.34969385	-763.16347691	0.26632877	#2@hol-4@NiNibrdg-1@NiPbrdg,#3@hol-2@NiNibrdg-1@Ptop-2
7	-766.34969385	-763.15349602	0.25634788	#2@hol-4@NiNibrdg-1@NiPbrdg,#3@hol-3@NiNibrdg
7	-766.34969385	-763.13256391	0.23541577	#2@hol-4@NiNibrdg-1@NiPbrdg,#4@hol-1@Ptop-1@NiPbrdg-1
7	-766.34969385	-763.12752758	0.23037944	#2@hol-4@NiNibrdg-1@NiPbrdg,#4@hol-2@NiPbrdg-6
7	-766.34969385	-763.11913497	0.22198683	#2@hol-4@NiNibrdg-1@NiPbrdg,#4@hol-1@Ptop-1@NiPbrdg
7	-766.34969385	-762.98934440	0.09219626	#2@hol-4@NiNibrdg-1@NiPbrdg,#4@hol-1@Ptop-1@NiPbrdg-3
7	-766.34969385	-762.98928512	0.09213698	#2@hol-4@NiNibrdg-1@NiPbrdg,#4@hol-1@Ptop-1@NiPbrdg-2
7	-766.34969385	-762.96589616	0.06874802	#2@hol-4@NiNibrdg-1@NiPbrdg,#4@hol-1@Ptop-1@Ptop
7	-766.34636571	-763.28960428	0.39578428	#1@hol-6@NiNibrdg,#4@hol-2@NiPbrdg-4
7	-766.34636571	-763.28234640	0.38852641	#1@hol-6@NiNibrdg,#3@hol-2@NiNibrdg-1@NiPbrdg-4
7	-766.34636571	-763.28206225	0.38824226	#1@hol-6@NiNibrdg,#3@hol-2@NiNibrdg-1@NiPbrdg-2
7	-766.34636571	-763.27478102	0.38096102	#1@hol-6@NiNibrdg,#4@hol-2@NiPbrdg-5
7	-766.34636571	-763.26583230	0.37201231	#1@hol-6@NiNibrdg,#3@hol-2@NiNibrdg-1@NiPbrdg-3
7	-766.34636571	-763.26532890	0.37150890	#1@hol-6@NiNibrdg,#4@hol-2@NiPbrdg-2
7	-766.34636571	-763.26372142	0.36990143	#1@hol-6@NiNibrdg,#3@hol-2@NiNibrdg-1@NiPbrdg-1
7	-766.34636571	-763.25634609	0.36252609	#1@hol-6@NiNibrdg,#4@hol-2@NiPbrdg-3
7	-766.34636571	-763.24532732	0.35150733	#1@hol-6@NiNibrdg,#2@hol-4@NiNibrdg
7	-766.34636571	-763.23906975	0.34524975	#1@hol-6@NiNibrdg,#4@hol-2@NiPbrdg-1
7	-766.34636571	-763.22692311	0.33310312	#1@hol-6@NiNibrdg,#3@hol-2@NiNibrdg-1@NiPbrdg-5
7	-766.34636571	-763.19515886	0.30133886	#1@hol-6@NiNibrdg,#4@hol-2@NiPbrdg-7
